2.119567842	4.114841397	6.711635823	7.361031797	1
4.177695259	7.489545603	11.37793957	15.57639853	2
2.352713195	3.386878966	6.56828643	8.121877897	1
1.584797457	4.552122017	5.712144936	7.809715788	1
2.159266576	3.957690321	6.83798977	7.727449029	1
2.72204167	4.223537305	6.268197075	7.825724337	1
4.592056738	8.102917473	12.06621406	15.73855582	2
4.469913074	7.318925881	11.60406706	16.33148364	2
2.29274005	3.891503378	5.652099911	7.227395812	1
5.821757767	7.615772565	11.89427062	15.62478438	2
2.09894733	3.927346913	5.126590034	7.219977249	1
1.708354851	4.764754553	5.773058412	8.285335245	1
4.340068505	8.600577914	12.41303745	16.31016041	2
2.283247963	4.113049612	7.169743068	8.292575413	1
3.87545876	7.82073076	12.67325408	16.40068284	2
3.727349408	7.899983182	11.54047801	15.79334979	2
2.082239374	3.681149052	5.710822043	7.471197838	1
2.186395436	3.899277282	5.27232602	8.235187407	1
2.427296784	3.315376764	5.51185132	7.642135213	1
2.524138314	8.082225603	12.34608714	16.63399559	2
4.900888054	7.596748609	11.31106037	15.66131842	2
4.64733639	8.210382338	11.67025216	15.217659		2
4.42461508	7.869512835	11.43739626	16.18947979	2
3.781587166	8.22874083	11.57482201	16.55757911	2
1.591518484	4.057914018	5.717717603	8.420031406	1
3.781270716	8.667616028	11.4751791	16.6777554	2
4.132942694	8.183998886	11.47300546	16.15739236	2
4.892319398	8.47064067	11.80213728	16.35917898	2
1.675625349	3.911063253	6.551703732	8.022358367	1
4.433698627	7.801874129	11.73043653	16.65910854	2
3.740440652	7.99639282	12.23817158	15.84290475	2
1.539936861	3.546476896	5.235367959	7.908378794	1
3.763697627	7.778711961	12.06583371	16.09939824	2
2.205348202	2.79316812	5.551842643	8.117025475	1
2.805336451	4.528641495	6.042947191	7.569925366	1
4.505203788	8.12706104	12.54627281	15.98619372	2
1.799754409	4.137485962	5.85628515	9.07599244	1
3.898465133	7.748765631	11.40002164	16.04293363	2
3.135312325	8.743231429	12.55748291	15.94117551	2
3.503582351	8.638871735	11.58938819	16.05551001	2
2.101761614	3.699747686	5.768858395	8.4169112		1
2.115651276	4.5948293		6.156224243	7.080025605	1
3.362206012	7.962729373	12.60345742	16.36998976	2
1.514386017	3.985961497	5.459645787	7.521909962	1
2.195705895	3.775614801	5.610445411	7.337023616	1
5.192661136	7.819289348	12.37563574	16.20951429	2
4.781548751	8.483440703	12.04831903	15.52148534	2
2.735289189	4.401686309	5.231431901	7.362983287	1
4.302258776	7.873197876	11.26121024	16.21976795	2
1.589387582	3.614426674	5.781197518	7.042872954	1
3.94575517	7.460476779	12.24916388	16.12356001	2
2.071703888	4.083290006	5.942939737	7.906258951	1
1.674225159	4.833598054	6.645478761	8.683350797	1
2.217969241	3.513337735	5.721259645	7.952403219	1
4.082869293	8.173441381	11.59959759	16.15476262	2
3.684677136	7.870428938	12.53216257	16.23519021	2
3.873399143	7.061676306	11.77194116	15.66183501	2
1.774093462	4.24686337	6.423347114	6.843742526	1
4.870712787	8.360833179	11.16469138	16.24238583	2
2.500158053	4.562023362	6.092647964	8.103285471	1
4.426616769	9.546642675	11.84823041	16.2917978	2
0.905711293	4.456195418	6.238145787	7.876681615	1
2.521519239	3.926974366	7.090432208	7.971356568	1
2.026292434	3.308739631	5.749278316	8.30667159	1
3.308411309	7.836168249	12.36427286	15.97275505	2
