4 2 400
1.849646951	4.174049588	6.079084863	8.433468661	1
1.411323574	3.752944904	6.707819634	8.229713615	1
2.127683939	3.994143302	6.724179371	9.048470446	1
1.381268168	4.121592704	6.629579633	8.214727193	1
2.660498726	7.613834285	11.77084074	15.87301122	2
4.634600055	9.018157862	12.23932815	16.46383948	2
2.618912432	3.743848031	5.655762373	8.069976184	1
2.270023284	3.404203582	6.392510827	7.893515687	1
1.702316431	4.513035669	6.055892906	7.833389039	1
3.837598549	7.825516529	12.5020452	15.11198888	2
1.760900023	3.026472414	6.483425937	7.297636139	1
3.585962115	7.506072806	12.52423744	15.96780848	2
3.881327588	7.704567969	12.41948787	15.29935733	2
3.667602893	8.301372354	11.18518166	16.00765426	2
3.761928033	8.872657997	12.56738349	16.00736591	2
2.170909351	3.870531566	7.577333905	7.902554189	1
2.992770039	7.704195844	11.77281006	15.20286019	2
4.140224645	8.695744145	11.74212218	15.35211161	2
1.631993549	4.164222247	5.935776243	7.021035228	1
2.281035479	4.291423804	5.095605998	8.082610321	1
2.377636629	4.28264304	5.789303384	8.454980676	1
3.343289776	7.0132927		12.50503349	16.05457984	2
2.34130656	3.552888116	6.806772422	7.705000607	1
2.332122593	3.436893024	5.501687111	7.546581059	1
3.859253737	8.224348422	12.50890665	16.49940657	2
2.299951409	4.294048203	5.870974079	7.700974319	1
3.959818707	8.268899418	11.7023836	16.83588755	2
4.787987828	8.390296293	12.26024775	15.56365371	2
2.781103913	7.596254342	11.32088325	16.3849978	2
2.814324265	4.146372165	5.794312057	7.495158323	1
1.726099818	4.350339752	5.985328019	8.94009043	1
1.566538826	2.652204619	6.071409028	7.486267686	1
4.264052092	8.074846044	12.76262106	15.08157788	2
2.227123137	4.347253987	5.349374546	8.530528052	1
5.1093078		8.099750537	12.52020272	16.09617369	2
1.241237076	4.285679967	5.744587612	7.830845219	1
4.24223272	8.394162653	11.1719793	16.81310046	2
2.346696643	3.880610962	6.48236819	7.518042734	1
2.02707893	4.438797843	5.819496469	7.876142583	1
1.559864569	4.143696538	5.853874627	7.903288245	1
4.857655006	8.251676287	11.71760217	16.23770204	2
3.03371137	7.094153007	11.68925936	15.50079828	2
3.773823258	8.423981543	12.16571331	15.08246341	2
1.833072481	4.927798599	5.619115239	6.604907519	1
2.90433827	7.380637423	12.34655788	15.68553452	2
4.115934098	7.903930567	11.76531312	16.73552311	2
3.267330827	7.318068756	11.84210251	16.46080385	2
2.569785944	2.987493946	6.279981293	7.588658247	1
3.849897797	7.01887059	11.80108099	15.55376414	2
1.610786063	4.721826567	6.576584962	8.264921786	1
1.390161566	3.378916565	6.145322803	7.017839553	1
3.950884636	7.614925429	12.18330634	15.39438455	2
3.906635018	7.100786449	12.03324267	15.88144104	2
