4 2 400
2.626529859	3.49618671	5.53430073	7.983194224	1
3.368354334	8.459913439	11.65564447	15.14793504	2
1.84750112	4.030449845	5.119194148	8.062295152	1
2.201165945	3.443467745	5.939847851	7.998106146	1
4.148667375	8.820891326	12.34240521	15.97009586	2
3.457167037	7.662355634	12.19301316	16.34807149	2
2.618590602	3.805449233	6.09387247	8.475776935	1
2.527942673	4.393054421	6.507373218	7.863879885	1
4.336246592	8.124406224	11.60122942	15.85642983	2
4.479676486	7.221188318	11.7480347	16.08251303	2
3.541956493	7.815062854	12.00273979	15.62542458	2
4.403108198	8.172538291	11.14723811	16.60302882	2
4.788609595	8.517083659	12.15504186	17.64696703	2
1.748492648	4.314557501	6.251023733	8.483212209	1
2.408247254	4.287464726	5.637291107	8.149882719	1
1.698419916	4.482376595	5.370829432	7.768664098	1
1.664233739	3.800529416	5.880640628	7.937255499	1
1.911731043	4.748928612	6.183349695	8.603679999	1
3.741286226	8.132380181	11.923845	16.45545813	2
2.369694605	4.313599807	5.674152654	7.1242625	1
1.666409871	4.489434949	6.997103632	7.498280995	1
2.332401584	4.993509361	4.856853487	8.20152141	1
4.078040565	7.266783563	12.39147228	16.18026814	2
3.915312222	7.860187926	11.57596794	15.72571246	2
2.461699731	3.984924295	5.846489262	7.650405503	1
2.127143991	4.756521739	5.737376129	7.465318976	1
2.120210294	4.041373931	5.738250229	7.173133404	1
3.894507161	8.117910945	11.30658346	16.03950367	2
2.663898821	4.234865325	6.373498644	8.495345287	1
2.449703991	4.460525424	5.386662574	8.408710825	1
5.027578876	8.513510693	11.73387025	16.46455215	2
3.522380626	8.79859288	11.06049979	16.15573123	2
1.556721026	4.267768812	5.91207093	7.852684785	1
1.276047003	3.872596481	6.635831778	8.376579742	1
1.87120856	3.88877837	6.312066184	8.412798672	1
2.454994672	3.839654779	5.108079256	8.649981342	1
1.972148973	4.492537817	6.602201749	8.325615642	1
1.669115923	3.664201312	6.326183315	8.283943039	1
1.475443712	3.417897984	5.296941243	6.715888199	1
3.653052013	7.004912626	12.3478901	15.79226993	2
3.884800449	7.150798047	12.53992595	16.69397512	2
2.717616993	3.469327795	5.636053239	8.402701787	1
1.874038957	4.396811872	6.290169834	7.473365477	1
4.502194709	8.065328351	11.62751051	16.3540007	2
3.478343896	8.075805467	11.63793682	16.41397512	2
2.194781262	3.373694964	5.405131917	8.378559282	1
3.355576974	4.095665359	6.503727109	9.060858343	1
3.77555839	7.999337059	11.90135451	16.35626367	2
3.02178604	4.306845756	5.766045409	7.871950407	1
4.402919387	8.464010285	11.81819579	15.74662665	2
1.71374181	4.083418472	6.24538227	8.820959864	1
3.923700094	7.908711409	12.91325172	15.37889365	2
3.945798262	7.28657105	11.69423948	15.32788303	2
4.395246544	7.251986408	11.81719106	15.52736465	2
3.444218888	8.908492728	11.39144762	15.86899614	2
3.744958326	8.251001551	11.43106932	15.85909787	2
4.764828798	7.62948143	12.49464775	15.84048514	2
2.165963832	4.218240559	5.002651271	8.087009193	1
1.910967763	3.327225106	6.164839956	8.530264294	1
1.487861565	4.520445269	5.643535379	7.369604504	1
4.366615774	8.283793476	12.51813735	15.92721248	2
3.819545054	8.520993471	11.4226194	15.54545915	2
